"logFC","AveExpr","t","P.Value","adj.P.Val","B","ProbeID","SYMBOL","ENTREZID"
-0.912457171083588,7.1998836469319,-4.44134310759023,1.69538219749694e-05,0.00126830912058899,2.74955540134982,"ILMN_2063114","TAF1D","79101"
-0.960345091272352,7.12657146216234,-4.44132084618219,1.6955376808688e-05,0.00126830912058899,2.74947152599676,"ILMN_2258471","SLC30A5","64924"
-1.02070231527491,7.66772261915115,-4.43904635925023,1.71149620826965e-05,0.00127583189759908,2.74090352392693,"ILMN_2066348","HERPUD2","64224"
-0.789683985794575,7.14606615260358,-4.43815570034055,1.71778464873845e-05,0.00127611919369168,2.73754931972991,"ILMN_1807945","ANP32A","8125"
-0.911058624500073,12.1018284180974,-4.43439117325053,1.74461026147783e-05,0.00129160906276122,2.72337785384747,"ILMN_3206804","LOC255167","255167"
-0.837060977305162,7.03510552754278,-4.42978167440559,1.77800618745981e-05,0.00131184087919817,2.70603800963159,"ILMN_2229170","CRSP9","9443"
-0.702413454783925,8.53628893503399,-4.42549023924842,1.80964989658929e-05,0.00133064664845126,2.68990702106397,"ILMN_2243516","C11orf63","79864"
-0.643630092485854,6.94005585047198,-4.42316898524493,1.82699114499969e-05,0.00133851897093009,2.68118668278797,"ILMN_1679127","CCAR1","55749"
-0.676497808811268,6.92915606747029,-4.42240420645138,1.83273945506201e-05,0.00133851897093009,2.67831437630915,"ILMN_2133713","FAM76A","199870"
-1.21102376166777,8.24315902197326,-4.42048700358345,1.8472263039511e-05,0.00134130796044444,2.67111553861223,"ILMN_3278548","LOC643308","643308"
-0.842950766650469,7.10320167581625,-4.42025755973631,1.84896739852181e-05,0.00134130796044444,2.67025416779365,"ILMN_2058347","NT5DC1","221294"
-0.811553383960562,6.97680881992832,-4.41784836868593,1.86734468038198e-05,0.00134465114355935,2.66121172244545,"ILMN_2335198","NCOA1","8648"
-1.16848139443477,7.72980191372375,-4.41721096844018,1.87223607276975e-05,0.00134465114355935,2.65881999096112,"ILMN_2292387","TANK","10010"
-0.88206874222912,7.01712037253398,-4.41618234951746,1.88015566579946e-05,0.00134586772129976,2.65496083718051,"ILMN_1687036","MRPL47","57129"
-0.67609118482357,7.68155411616264,-4.40989340738988,1.92928100124482e-05,0.00137647513811586,2.63138104892685,"ILMN_3205424","LOC649917","649917"
-0.586958928294047,6.58768897076274,-4.40113802224814,1.99973237488678e-05,0.00142204652895731,2.59859640054044,"ILMN_1724350","TRIM36","55521"
-0.518182147914116,7.59320185564205,-4.39761613385722,2.02876377408366e-05,0.00143326193686734,2.58542272174869,"ILMN_3243568","LOC100131835","100131835"
-0.678646673907773,8.7282118103545,-4.39057723270609,2.08800528164329e-05,0.00147030938692393,2.55911782849521,"ILMN_2093748","ZNF669","79862"
-0.982992639689484,8.3957536336744,-4.38764307270169,2.11318804482694e-05,0.00147841097582747,2.54816220049106,"ILMN_1764163","LOC644330","644330"
-0.961291152513427,7.22821986422066,-4.3849846357609,2.13625626061505e-05,0.00148132085611248,2.5382409259827,"ILMN_2184708","LIN7C","55327"
-0.722714950679704,6.99710528829262,-4.38489486467865,2.1370394460213e-05,0.00148132085611248,2.53790598127013,"ILMN_1668657","FLJ38973","205327"
-1.02962253147479,7.66341229048524,-4.38479579279413,2.13790409430611e-05,0.00148132085611248,2.53753634046195,"ILMN_1739583","ROCK1","6093"
-0.603144336356862,9.80701790849425,-4.38321509046321,2.15174521392344e-05,0.00148614786053026,2.53163954973727,"ILMN_2212823","ZNF577","84765"
-0.683637456629703,6.83556445705548,-4.37866303501428,2.19208723757971e-05,0.00150582790986611,2.51466728372283,"ILMN_1703844","DYNC1LI1","51143"
-0.741064254735336,11.9083686308972,-4.37843015204102,2.19417055975495e-05,0.00150582790986611,2.51379934749883,"ILMN_2381537","CRCP","27297"
-1.09298488699211,8.31112799756144,-4.37111875601962,2.26055298105609e-05,0.00153674950768776,2.48656840072829,"ILMN_1748374","LOC400304","400304"
-0.846814615331129,10.8395532755434,-4.36837280525366,2.2859793945506e-05,0.00154441628984157,2.47635027622446,"ILMN_1654320","LOC644250","644250"
-0.758163807518232,6.99384354079801,-4.36755015215924,2.2936501796496e-05,0.00154441628984157,2.47329001315292,"ILMN_2357382","TERF1","7013"
-0.978803637279191,7.72748072657755,-4.36709818339964,2.29787505878909e-05,0.00154441628984157,2.47160888161344,"ILMN_2180582","PNPLA8","50640"
-0.697304017857663,7.43453554796057,-4.36682767442584,2.30040727786561e-05,0.00154441628984157,2.47060276731728,"ILMN_1774259","FAM63B","54629"
1.11430494724922,9.21719368424444,4.36303749056952,2.33617016453149e-05,0.00155394851128744,2.45651083591598,"ILMN_1769129","CCL19","6363"
-0.949993937496622,7.86060423013746,-4.36107923902774,2.35485624560563e-05,0.001561573077224,2.44923373230911,"ILMN_3234547","LOC100133803","100133803"
-1.09695022414622,8.94627374234637,-4.35914301913796,2.37347322705524e-05,0.00156910532790459,2.44204097393269,"ILMN_2402936","LOC440926","440926"
-0.696318721966348,8.65433107986303,-4.35682634507034,2.39593415292856e-05,0.0015791251377442,2.4334381192358,"ILMN_2394132","PRO1853","55471"
-0.628063100905565,6.80695471485517,-4.3509970731195,2.45335781335637e-05,0.00160788822806917,2.41180699321756,"ILMN_2048647","NBEA","26960"
-1.04792032064148,7.57623602045355,-4.35088742343436,2.4544505285541e-05,0.00160788822806917,2.41140032159641,"ILMN_2044226","PPP3CA","5530"
-0.50365221951806,6.40890241602163,-4.34848288911045,2.47853080770631e-05,0.00161512047265834,2.40248430818185,"ILMN_1777301","ARL13B","200894"
-0.548162373306764,7.72396706899613,-4.34829390741019,2.4804329582874e-05,0.00161512047265834,2.40178372509643,"ILMN_3245380","ZNF860","344787"
-1.00154717455969,8.35468804908606,-4.3474456735964,2.48898793917457e-05,0.00161582406213441,2.39863948620672,"ILMN_3257030","FTHL16","2508"
-0.891964640112207,7.36605072552462,-4.34421219260883,2.52186032650743e-05,0.0016322627706119,2.38665793606882,"ILMN_1709142","PURA","5813"
-0.981159201072499,7.25399790683381,-4.34253978024704,2.53902569579231e-05,0.00163846738781009,2.38046356926775,"ILMN_2195914","GGH","8836"
-0.850648046441121,7.16858333030163,-4.34033103658285,2.56186790866394e-05,0.00164828751337789,2.37228553159502,"ILMN_1781251","LOC653115","653115"
-0.819793610424036,7.2151556764619,-4.33549197765822,2.61260393327362e-05,0.00166901636218677,2.35437978304198,"ILMN_2157957","GTF2H1","2965"
-1.07308837584747,7.52639025235844,-4.33505361274623,2.61724741780606e-05,0.00166901636218677,2.3527584832902,"ILMN_2183216","TTRAP","51567"
1.40996469451779,11.1782841429405,4.3328482264773,2.64072897773744e-05,0.00167903761884494,2.34460374734914,"ILMN_2315044","FGG","2266"
-0.626820597768812,6.91386597889531,-4.32899075895123,2.6822880338113e-05,0.00170046049017398,2.33034790958536,"ILMN_2230592","MRPL3","11222"
-0.890698481658382,7.22141924518937,-4.32569688354159,2.71827153009248e-05,0.00171322431304779,2.31818267747509,"ILMN_1671152","LOC649801","649801"
-0.574552710238903,8.22596258614215,-4.32470995300086,2.72914304865452e-05,0.00171490253103891,2.31453905221604,"ILMN_1812250","LOC644642","644642"
-1.26443491980349,8.89785407783891,-4.32401712901935,2.73679976504961e-05,0.00171490253103891,2.31198161601242,"ILMN_3302456","LOC730029","730029"
-0.73389175692353,9.87186274565531,-4.32123479470562,2.76775684383881e-05,0.0017292880765927,2.30171431688739,"ILMN_1815578","ZNF223","7766"
-0.53878440762051,6.47749929165262,-4.31678925345802,2.81791801431433e-05,0.00175109758285451,2.28532010612002,"ILMN_2135991","C16orf69","255919"
-0.845990955799507,7.70591547378423,-4.31670617190612,2.81886371927732e-05,0.00175109758285451,2.28501384333906,"ILMN_3202396","LOC390735","390735"
-0.637410495164424,6.62341447807671,-4.31472833728934,2.84146728006497e-05,0.00175215097659436,2.27772431660555,"ILMN_1717834","EIF1AD","84285"
-0.805849055212329,10.8786082150756,-4.31426853975649,2.84674691697993e-05,0.00175215097659436,2.27603005281464,"ILMN_3244319","CCDC125","202243"
-0.877967666046531,7.68894500525844,-4.31372678928976,2.85297966398934e-05,0.00175215097659436,2.27403398792595,"ILMN_1657950","RPS26P10","401470"
-0.51222209562869,8.29461215081017,-4.30708939737948,2.93041295215866e-05,0.0017946081359707,2.24959445979405,"ILMN_2219437","PRRG4","79056"
-0.670206896980772,7.06361959965658,-4.30213551691146,2.989516335586e-05,0.00182185909892246,2.23137279355772,"ILMN_1655868","ANP32C","23520"
-0.565889623302483,8.12393837803999,-4.30045774141236,3.0097914757616e-05,0.00182185909892246,2.22520518292996,"ILMN_2414436","RBM3","5935"
-0.55555446965666,8.74874783581041,-4.30041926981957,3.01025793112965e-05,0.00182185909892246,2.22506378076206,"ILMN_2101651","MBTD1","54799"
-0.998821530896365,7.86640845545351,-4.29985984970362,3.01704855867444e-05,0.00182185909892246,2.22300774547645,"ILMN_3272424","LOC100128836","100128836"
-1.29894225674105,9.49259348988415,-4.29818118017444,3.0375137551073e-05,0.00182829862446903,2.21683938115283,"ILMN_3282587","LOC644914","644914"
-0.664918332045576,13.2683568583579,-4.29760023778593,3.04462718479438e-05,0.00182829862446903,2.21470511132697,"ILMN_3187612","LOC100128084","100128084"
-0.715936283895806,6.99683543293783,-4.29303519535999,3.10108346910565e-05,0.00185704217271817,2.19794182102693,"ILMN_2207988","SERPINI1","5274"
-0.603274509485554,6.74912277719692,-4.29227961650885,3.11052413487044e-05,0.00185755002065274,2.19516859407376,"ILMN_1753663","ARL4A","10124"
-0.758504477185421,13.0791755412214,-4.29028218600758,3.13561424267278e-05,0.00186081797844919,2.18783918167171,"ILMN_2162367","DMC1","11144"
-1.01271531434638,8.50218743080062,-4.28979054083624,3.14181960465332e-05,0.00186081797844919,2.18603553507136,"ILMN_1658531","LOC653702","653702"
-0.61863739369505,6.88637541064994,-4.28888164698011,3.15332235998702e-05,0.00186252794475955,2.18270159506572,"ILMN_1681798","Septin 6","23157"
-1.10389909190495,8.61454388506038,-4.28735485411297,3.17273610058898e-05,0.00186324309900959,2.17710235674489,"ILMN_3289171","LOC100131572","100131572"
-1.08688480889459,7.75865522507911,-4.28668242549344,3.18132260436706e-05,0.00186324309900959,2.17463683689807,"ILMN_3225244","TSEN15","116461"
-0.8339810840215,7.61693622913288,-4.28647302941203,3.18400101357146e-05,0.00186324309900959,2.17386912872682,"ILMN_2071641","KCNK1","3775"
-0.873797859552286,7.83781541801973,-4.28608196848801,3.18900891217295e-05,0.00186324309900959,2.17243546134865,"ILMN_1690321","BCLAF1","9774"
-0.753102221942655,12.9137915507843,-4.28519297925864,3.20042137360992e-05,0.0018648708693989,2.16917671847908,"ILMN_1692145","ZNF14","7561"
-0.765355573057929,7.55485451016568,-4.27807291975179,3.29324977725832e-05,0.00190210105219925,2.14309587260527,"ILMN_2204826","SEPP1","6414"
-0.779853445767784,8.58859240549534,-4.27780175847171,3.29683562885738e-05,0.00190210105219925,2.14210327281557,"ILMN_3292163","LOC391532","391532"
-0.784495034187331,11.0516356391503,-4.27759976915123,3.29950918019575e-05,0.00190210105219925,2.14136391233516,"ILMN_3246255","LOC100133516","100133516"
-0.579717063214561,13.4975392395323,-4.2753937165169,3.32884442784992e-05,0.0019096479995587,2.13329065849301,"ILMN_3237656","LOC730313","730313"
-0.693272045525595,6.95323773995103,-4.27497221104409,3.33447783837216e-05,0.0019096479995587,2.13174848881565,"ILMN_2211263","RFK","55312"
-0.887228984175573,7.23029086152972,-4.27351279904554,3.35405356499346e-05,0.00191313799387938,2.12640982565818,"ILMN_2095506","SPOPL","339745"
-1.10342802014478,9.49905959535873,-4.27177425327697,3.37751730558556e-05,0.00191618134376872,2.12005191682392,"ILMN_1677906","LOC643287","643287"
-0.914577297949395,11.0806771757139,-4.27115001113436,3.38598054084398e-05,0.00191618134376872,2.11776953768322,"ILMN_2054554","DTWD2","285605"
-0.592696371303523,12.6602837008338,-4.2696361393916,3.40658958292896e-05,0.00192109609635956,2.11223553741559,"ILMN_3238183","BMS1P5","399761"
-1.13383663417013,8.19768406469531,-4.26920811555733,3.41243825054154e-05,0.00192109609635956,2.11067116131052,"ILMN_1695475","SEMA3C","10512"
-0.662515555123468,6.6929143534587,-4.26847625583687,3.42246095395663e-05,0.00192173404941908,2.10799658411687,"ILMN_2174296","DNAJC2","27000"
-0.530560864379639,8.77352556331719,-4.26601977215561,3.45630891762767e-05,0.00193285089380986,2.09902198885338,"ILMN_2106380","TNFSF15","9966"
-0.625600187791379,6.75373763463252,-4.26574311271371,3.46014106718667e-05,0.00193285089380986,2.0980114845591,"ILMN_2131756","LRRC40","55631"
-0.683599417850783,9.19409625206377,-4.2650400445773,3.46989796055303e-05,0.00193330551833081,2.09544374341877,"ILMN_2093389","SNAPC1","6617"
-0.857358599170402,7.81826638989076,-4.2609811908375,3.5267429173509e-05,0.00195984048842347,2.08062646896554,"ILMN_3211857","LOC648822","648822"
-0.606649664399913,8.0825760071625,-4.26025350390586,3.53702824593955e-05,0.00195984048842347,2.07797113298952,"ILMN_3283090","LOC391169","391169"
-0.743843582889328,7.10705780422202,-4.25971061710346,3.54472028390035e-05,0.00195984048842347,2.07599036449971,"ILMN_2134888","TUBE1","51175"
-0.943321937609604,8.24777835127802,-4.25900406087827,3.5547553395661e-05,0.00196037502374337,2.0734127289052,"ILMN_2046315","GABARAPL2","11345"
-1.00742386172081,7.66756953758404,-4.25663477072663,3.58860501288021e-05,0.0019699991024919,2.0647715939685,"ILMN_1725314","GBP3","2635"
-0.774048001890007,6.95756316387977,-4.25650748372368,3.59043226191974e-05,0.0019699991024919,2.06430746644454,"ILMN_2357193","DDX59","83479"
-0.88635777524204,7.54705420364697,-4.25342117796918,3.6350112537767e-05,0.00198516689562983,2.05305716002786,"ILMN_1778617","TAF9","6880"
-0.80209781116915,7.69043145568781,-4.25255220638632,3.64765821504295e-05,0.00198516689562983,2.04989070358447,"ILMN_1739854","C15orf29","79768"
-1.04014481290428,8.00720523889211,-4.25152411865539,3.66267542143748e-05,0.00198516689562983,2.04614509357225,"ILMN_1777286","LOC388344","388344"
0.615325024119793,8.33130225899256,4.25048899419441,3.6778552808223e-05,0.00198516689562983,2.04237456060468,"ILMN_1676213","SRPX2","27286"
-0.697743878542588,6.9958954767712,-4.24993994220884,3.6859314602522e-05,0.00198516689562983,2.04037488064212,"ILMN_2229205","CENPC1","1060"
-0.759064663412478,11.8291660114237,-4.24955933653268,3.69153988363026e-05,0.00198516689562983,2.03898881044256,"ILMN_3231944","LOC100130516","100130516"
-0.637915863578318,12.2170595178903,-4.24822402632494,3.71128114251702e-05,0.00199083066349709,2.03412671244058,"ILMN_3244728","LOC100134159","100134159"
-0.694423543232985,7.79749807249443,-4.2447069916412,3.7637625335856e-05,0.00201265634289329,2.02132628193387,"ILMN_3284177","LOC100132425","100132425"
-1.1163829939919,7.93311751955641,-4.24425301008045,3.77058848585337e-05,0.00201265634289329,2.01967459558997,"ILMN_1752008","OTUD1","220213"
-1.2187054994893,8.84049908264692,-4.23915442210676,3.84806906863468e-05,0.00204762150867231,2.00113426989682,"ILMN_3305397","LOC728843","728843"
-0.537336343779171,6.7472135031096,-4.23848898838066,3.85829318688138e-05,0.00204762150867231,1.99871579449446,"ILMN_2048011","ST8SIA1","6489"
-0.596313416916538,6.61299094663402,-4.23414005363764,3.9257566688454e-05,0.00207498796252078,1.98291718171443,"ILMN_2404407","ABAT","18"
-1.06893883903713,8.53851717550509,-4.22917227989318,4.00420316181565e-05,0.00211128936468612,1.96488599454081,"ILMN_3226613","LOC729686","729686"
-0.752197024777449,11.061827657941,-4.22603890867526,4.05445257384973e-05,0.00213258286475629,1.95352152785026,"ILMN_2117569","DEM1","64789"
-1.09849463065203,7.98797806256559,-4.22514424492328,4.06891069044392e-05,0.00213499299286448,1.95027786929318,"ILMN_1755419","EIF1AX","1964"
-1.31590374829869,8.58770810988131,-4.22411964356149,4.08552933044418e-05,0.00213852235025526,1.94656377415332,"ILMN_1696302","FABP5","2171"
-0.623236590796358,6.69758937154854,-4.22135398531087,4.13071254596439e-05,0.00215271436264228,1.93654201223752,"ILMN_1724699","ACAD8","27034"
-0.661658146378749,7.3060993260278,-4.2206400403947,4.14245394684031e-05,0.00215271436264228,1.93395576426602,"ILMN_1694327","LOC285176","285176"
-0.564279794056552,7.0510334109751,-4.22063625382432,4.14251630520487e-05,0.00215271436264228,1.93394204842067,"ILMN_1756998","LOC647691","647691"
-0.713204134800683,7.39035732387603,-4.21920344183179,4.16617694159282e-05,0.00215981806051208,1.92875275924805,"ILMN_1751760","BCAS2","10286"
-0.546539639711524,8.47050255421128,-4.21784819232947,4.18867585740231e-05,0.00216111681826547,1.92384565201845,"ILMN_3178553","LOC100128126","100128126"
-1.03491366000117,7.67276422744514,-4.21624472299602,4.21544588315451e-05,0.0021697502167151,1.9180413816024,"ILMN_2183885","C7orf11","136647"
-0.506620156106929,6.62724503836387,-4.21171606025746,4.29194018663037e-05,0.00219454661582727,1.90165777670347,"ILMN_3243248","SNORD87","641648"
-0.510690762081383,6.5828978851052,-4.21057752704967,4.31137945052773e-05,0.00219454661582727,1.89754101012729,"ILMN_3227136","LOC729020","729020"
-1.27048309310574,8.54352772447945,-4.21056022030584,4.31167559477681e-05,0.00219454661582727,1.89747843825044,"ILMN_2194106","TSPAN12","23554"
-0.812991824924718,7.45913670244901,-4.21040232320102,4.31437835010911e-05,0.00219454661582727,1.89690757655907,"ILMN_1656463","C11orf73","51501"
-1.17473195976329,8.3426817033087,-4.20902731951018,4.33798324782287e-05,0.00219794119653347,1.89193709334394,"ILMN_2307744","CD46","4179"
-0.745256132539993,9.40489127303537,-4.20882968020753,4.34138630270974e-05,0.00219794119653347,1.89122275419394,"ILMN_2152257","SSTR2","6752"
-0.798571379332293,12.445578142868,-4.20546790266825,4.39966423658397e-05,0.00222224162304842,1.87907611669141,"ILMN_3213185","LOC645452","645452"
-0.571843822834062,6.81920269695627,-4.20427814972715,4.42046806988809e-05,0.0022275449588541,1.87477917382529,"ILMN_3234735","ERI2","112479"
-1.02707651030499,7.99286096914481,-4.19850373910414,4.52278386629085e-05,0.00226852764783006,1.85393771395399,"ILMN_2223720","ATMIN","23300"
-0.820708217349251,7.14086643791719,-4.18747271237498,4.72457860509313e-05,0.00235016749930669,1.81418619869942,"ILMN_2079508","ZNF204","7754"
0.771614868687046,9.63577477404691,4.18723421294986,4.72903535108896e-05,0.00235016749930669,1.81332764745788,"ILMN_1733998","DHRS9","10170"
-0.518590555728573,6.55568836729208,-4.18540937893695,4.76326876988975e-05,0.00235323495052902,1.80675987462368,"ILMN_1771949","TAF4B","6875"
-0.822944308342308,7.8429622700684,-4.18484162966047,4.77396789967265e-05,0.00235323495052902,1.80471694334469,"ILMN_3211302","LOC646909","646909"
-0.577923792090012,7.40575353570956,-4.18468558173093,4.77691262216364e-05,0.00235323495052902,1.80415547451796,"ILMN_1651499","ERGIC1","57222"
-0.712589207614038,12.0555493584953,-4.1809823132497,4.84730805835433e-05,0.00238157058194327,1.79083574804294,"ILMN_3243175","LOC100132727","100132727"
-1.15524341249535,8.44561315404982,-4.17989968700424,4.86807457794804e-05,0.00238635002780228,1.78694356573969,"ILMN_1781039","VPS26","9559"
-0.669037877875711,12.0757192656939,-4.17872670195088,4.89067043392605e-05,0.00238777673515027,1.78272742687648,"ILMN_1671661","HSD17B7","51478"
-0.995555697999971,7.79419660162787,-4.17796573782914,4.90538295560559e-05,0.00238777673515027,1.77999274046071,"ILMN_3191030","LOC100129960","100129960"
-0.566318981763375,6.92210439210928,-4.17590737861585,4.9453919593761e-05,0.00238777673515027,1.77259755293477,"ILMN_2177732","RANBP6","26953"
-0.785491330820054,7.07675425172066,-4.17576716389766,4.94812869115442e-05,0.00238777673515027,1.77209389966853,"ILMN_2046024","DUSP11","8446"
0.709886086768876,6.98513223142686,4.17566682666613,4.95008797790649e-05,0.00238777673515027,1.77173349507407,"ILMN_1782704","CD19","930"
0.734899950111564,10.3974233016822,4.17528013709753,4.95764581869821e-05,0.00238777673515027,1.77034459588423,"ILMN_1716246","FRZB","2487"
-0.657187922064239,8.57540386574223,-4.17524268151396,4.95837847383112e-05,0.00238777673515027,1.77021006949926,"ILMN_2346137","ZNF557","79230"
-0.584794628210063,6.91582515569216,-4.17022485765167,5.05747276828923e-05,0.00242422275620569,1.75219652225525,"ILMN_1675100","EDNRB","1910"
-1.17934471755204,8.49831760889754,-4.16900905520825,5.08176669334815e-05,0.00243047859240708,1.74783446586231,"ILMN_1791186","ARHGAP18","93663"
-1.30043614737528,9.88007243784995,-4.16763390711821,5.10937921874204e-05,0.00243829050663942,1.74290191672161,"ILMN_3200539","LOC100131672","100131672"
-1.29325800915837,8.43789959625576,-4.16685076401542,5.12516858226804e-05,0.00244043820289583,1.74009341637856,"ILMN_1783852","CD164","8763"
-0.966861215007403,9.42376184455721,-4.16556215415307,5.15125059811956e-05,0.00244157653218945,1.735473121152,"ILMN_2176592","BCHE","590"
-0.672845985190575,7.03587787505791,-4.16470035283906,5.16876464942371e-05,0.00244157653218945,1.73238377133362,"ILMN_2322499","RORA","6095"
-0.563490371607405,6.60210668581139,-4.16438233839027,5.17524191371351e-05,0.00244157653218945,1.73124389350501,"ILMN_3275193","ZNF728","388523"
-1.07173786544276,7.98114579509552,-4.16413690636209,5.18024614101321e-05,0.00244157653218945,1.73036422400748,"ILMN_3265761","LOC100128337","100128337"
-1.31424044250947,9.92284435101276,-4.1631441140682,5.20053592835751e-05,0.00244157653218945,1.72680630714853,"ILMN_3231881","LOC728026","728026"
-0.759423426279979,11.8808206813502,-4.16301827724299,5.20311309049297e-05,0.00244157653218945,1.72635538750073,"ILMN_3260286","LOC100128062","100128062"
-0.710662608795088,11.3342905638897,-4.16256826962008,5.21233933487009e-05,0.00244157653218945,1.72474293252183,"ILMN_2055310","MBD4","8930"
-0.695224441465798,12.6491272666976,-4.15998545261078,5.26559683266304e-05,0.0024557562103681,1.71549091154767,"ILMN_2113738","C8orf45","157777"
-1.31157081798791,8.59974211131916,-4.15961868619942,5.27320161473627e-05,0.0024557562103681,1.71417746882889,"ILMN_2224103","PAPSS1","9061"
-0.894971795787388,7.39191944539205,-4.15767114391671,5.31375963889165e-05,0.00246344243747231,1.70720457292124,"ILMN_2351548","FAIM","55179"
-0.669999660603578,6.8337710951103,-4.15729538839277,5.32161910583574e-05,0.00246344243747231,1.70585953056623,"ILMN_2068104","TFPI2","7980"
-0.664908835497358,8.38334303440153,-4.15398947364588,5.39124807435389e-05,0.00248503200152201,1.69402991879792,"ILMN_1743476","LOC653829","653829"
-0.657841120727353,13.2135717960748,-4.15019498646973,5.47224160937366e-05,0.00250254212852347,1.68046119480811,"ILMN_2117809","DUXAP3","503632"
-0.872236200634019,7.25674456704962,-4.14929407240297,5.49164195099656e-05,0.00250383067356014,1.67724105012201,"ILMN_2157709","C14orf19","280655"
-0.61656639036274,8.70203711789006,-4.14829262703463,5.5132843495691e-05,0.00250383067356014,1.67366222340679,"ILMN_2070043","PPM1K","152926"
-1.48124588225311,10.4203310470964,-4.14769699496126,5.52619531833517e-05,0.00250383067356014,1.67153395955291,"ILMN_3285153","LOC645979","645979"
-0.730161881482998,7.53914832373606,-4.14752912088393,5.52983939125198e-05,0.00250383067356014,1.67093416921348,"ILMN_3246315","LOC100133697","100133697"
-0.569326069682069,7.35201865676061,-4.14723309005096,5.5362709869634e-05,0.00250383067356014,1.66987653962242,"ILMN_3236904","LOC648740","648740"
-0.846290265125563,7.16021566737493,-4.14660880025157,5.5498578330217e-05,0.00250473542033952,1.66764633440992,"ILMN_1698144","CFH","3075"
-0.776900960162005,7.84440107026895,-4.14415892736772,5.6034848854564e-05,0.00251995780559911,1.65889700106353,"ILMN_3178890","LOC100130624","100130624"
-0.922356267955263,9.47584301943781,-4.14400366024156,5.60690028907935e-05,0.00251995780559911,1.65834262674085,"ILMN_1703005","IFP38","83880"
-0.679611884892813,12.0139978601864,-4.14325567865374,5.62338152283713e-05,0.00252212161329239,1.6556722219237,"ILMN_1814039","LOC653086","653086"
-0.65888191514151,12.2892801357132,-4.13767883382429,5.74773209375949e-05,0.00257255636444912,1.63577407152248,"ILMN_1693789","ALPP","250"
-0.96078263288064,7.68301658855016,-4.13698130965213,5.76346901999723e-05,0.00257427010897314,1.63328680000545,"ILMN_2367681","SPAG1","6674"
-0.521887881016778,8.08839182314678,-4.13282424133424,5.85811507383136e-05,0.00259406640902521,1.61847016645,"ILMN_2190779","PHAX","51808"
-0.940367865810423,8.76807935213462,-4.13247713145475,5.86608477468489e-05,0.00259406640902521,1.61723352953054,"ILMN_3198499","LOC654350","654350"
-0.62912778860448,8.08543796425641,-4.13236455277418,5.86867182579108e-05,0.00259406640902521,1.61683246682559,"ILMN_3253787","LOC100128274","100128274"
-0.868615686553351,7.57149883591823,-4.13182040935289,5.88119159561643e-05,0.00259406640902521,1.61489407216699,"ILMN_1766718","LYSMD3","116068"
-0.5858848117537,8.18453511193617,-4.13136075006007,5.89178743098981e-05,0.00259406640902521,1.61325679152212,"ILMN_2270845","WDR74","54663"
-0.75888053820035,7.11382671389952,-4.12956880311186,5.93326903808398e-05,0.0026048349277887,1.60687535314005,"ILMN_2054652","TYRP1","7306"
-0.781095162651887,7.26965294484917,-4.12926436037404,5.94034424738564e-05,0.0026048349277887,1.60579139671148,"ILMN_1730516","TMEM133","83935"
-1.08420638117933,8.22462649418535,-4.12642313378288,6.006764066403e-05,0.00262080903907851,1.59567837068698,"ILMN_1713752","SERINC3","10955"
-0.832452508756125,7.17074362674638,-4.12615184052609,6.01314313712158e-05,0.00262080903907851,1.59471302109421,"ILMN_1811786","CCDC102B","79839"
-0.853990274858711,7.75157193126481,-4.1239757436315,6.06454577634956e-05,0.00262304959913629,1.58697157921536,"ILMN_1793950","P704P","641455"
-0.57906269860572,7.88232929991433,-4.12387994156713,6.06681839008301e-05,0.00262304959913629,1.5866308386936,"ILMN_3183750","LOC100130353","100130353"
-0.644188654662689,7.39050156676415,-4.12120708554652,6.13055303047859e-05,0.00264531527770232,1.57712678236741,"ILMN_2407235","LOC402057","402057"
0.773055033617617,8.87044246816946,4.12029201736973,6.15251966749361e-05,0.0026495053819099,1.57387413366344,"ILMN_1803825","CXCL12","6387"
-0.538511168893219,9.09586059947248,-4.1176469981928,6.21643844853921e-05,0.00267170907317138,1.56447551854716,"ILMN_1784554","LOC647389","647389"
-0.733171920450596,7.585866817403,-4.11596004687032,6.25753582592454e-05,0.00267565261458982,1.5584837287674,"ILMN_2400326","DYRK3","8444"
-1.18090901402513,8.54059320067894,-4.11545424286253,6.26990870572073e-05,0.00267565261458982,1.55668757050886,"ILMN_3275275","LOC727962","727962"
-1.14551747478572,10.1227484734045,-4.11535844340912,6.27225476581368e-05,0.00267565261458982,1.55634739722407,"ILMN_3259146","LOC100129681","100129681"
